currency_from,currency_to,exchange_rate
btc,eth,27.913836307097785
btc,ltc,1090.9616519174042
btc,xrp,44451.442307692305
btc,ada,199117.46463828543
btc,bch,164.76406016109487
btc,eos,498662.45267347666
btc,sol,668.2977954463317
btc,dot,41092.88888888889
btc,link,6492.907303370786
btc,uni,16306.701940035273
btc,avax,6328.473648186174
btc,xlm,366928.4588917418
eth,btc,0.035824527628462347
eth,ltc,39.08318584070797
eth,xrp,1592.451923076923
eth,ada,7133.289113243631
eth,bch,5.902594625418776
eth,eos,17864.346813077762
eth,sol,23.941452837007592
eth,dot,1472.1333333333334
eth,link,232.6053370786517
eth,uni,584.1798941798942
eth,avax,226.7145790554415
eth,xlm,13145.038713236316
ltc,btc,0.0009166225029472523
ltc,eth,0.02558645050267186
ltc,xrp,40.74519230769231
ltc,ada,182.5155488172562
ltc,bch,0.15102644522061445
ltc,eos,457.0852254953779
ltc,sol,0.6125767979761475
ltc,dot,37.666666666666664
ltc,link,5.951544943820225
ltc,uni,14.947089947089948
ltc,avax,5.80082135523614
ltc,xlm,336.3348823919264
xrp,btc,2.249645788944289e-05
xrp,eth,0.0006279624430154273
xrp,ltc,0.024542772861356935
xrp,ada,4.4794376582878215
xrp,bch,0.003706607741107706
xrp,eos,11.218138867615176
xrp,sol,0.015034333212865921
xrp,dot,0.9244444444444445
xrp,link,0.14606741573033707
xrp,uni,0.3668430335097002
xrp,avax,0.14236824093086928
xrp,xlm,8.254590623896245
ada,btc,5.022161174142052e-06
ada,eth,0.00014018778492286326
ada,ltc,0.0054789852507374625
ada,xrp,0.22324230769230768
ada,bch,0.000827471665835056
ada,eos,2.504363208819183
ada,sol,0.0033562992410552947
ada,dot,0.2063751111111111
ada,link,0.03260842696629213
ada,uni,0.08189488536155203
ada,avax,0.03178261464750171
ada,xlm,1.8427738599338837
bch,btc,0.006069284764057582
bch,eth,0.16941702140506595
bch,ltc,6.621356932153392
bch,xrp,269.7884615384615
bch,ada,1208.50059438692
bch,eos,3026.5244264187168
bch,sol,4.056089627755692
bch,dot,249.40444444444444
bch,link,39.407303370786515
bch,uni,98.9700176366843
bch,avax,38.40930869267625
bch,xlm,2226.9933050507775
eos,btc,2.005364539958252e-06
eos,eth,5.59774175044531e-05
eos,ltc,0.0021877758112094393
eos,xrp,0.08914134615384615
eos,ada,0.3993031028720087
eos,bch,0.00033041200370660775
eos,sol,0.001340180701120347
eos,dot,0.08240622222222221
eos,link,0.01302064606741573
eos,uni,0.03270088183421517
eos,avax,0.012690896646132786
eos,xlm,0.7358253201630282
sol,btc,0.0014963389177905882
sol,eth,0.04176855961114633
sol,ltc,1.632448377581121
sol,xrp,66.51442307692307
sol,ada,297.9472115500577
sol,bch,0.24654287547223608
sol,eos,746.1680347762305
sol,dot,61.48888888888889
sol,link,9.71558988764045
sol,uni,24.400352733686066
sol,avax,9.469541409993155
sol,xlm,549.0493330846373
dot,btc,2.4335110697714663e-05
dot,eth,0.0006792862965311113
dot,ltc,0.02654867256637168
dot,xrp,1.0817307692307692
dot,ada,4.84554554382096
dot,bch,0.004009551643025163
dot,eos,12.135005986602954
dot,sol,0.016263100831225154
dot,link,0.1580056179775281
dot,uni,0.3968253968253968
dot,avax,0.1540041067761807
dot,xlm,8.929244665272382
link,btc,0.00015401421170464747
link,eth,0.004299127494490233
link,ltc,0.168023598820059
link,xrp,6.846153846153846
link,ada,30.666919352893547
link,bch,0.02537600684296814
link,eos,76.80110455521158
link,sol,0.10292735814962053
link,dot,6.328888888888889
link,uni,2.511463844797178
link,avax,0.9746748802190282
link,xlm,56.51219734821276
uni,btc,6.132447895824095e-05
uni,eth,0.0017118014672584004
uni,ltc,0.06690265486725663
uni,xrp,2.7259615384615383
uni,ada,12.21077477042882
uni,bch,0.010104070140423409
uni,eos,30.58021508623944
uni,sol,0.04098301409468739
uni,dot,2.52
uni,link,0.3981741573033708
uni,avax,0.3880903490759754
uni,xlm,22.5016965564864
avax,btc,0.0001580159854638272
avax,eth,0.004410832352142016
avax,ltc,0.17238938053097344
avax,xrp,7.024038461538461
avax,ada,31.463742397877436
avax,bch,0.02603535533537672
avax,eos,78.7966388730085
avax,sol,0.10560173473075533
avax,dot,6.493333333333333
avax,link,1.0259831460674156
avax,uni,2.5767195767195767
avax,xlm,57.98056202650199
xlm,btc,2.725326901653706e-06
xlm,eth,7.607432901609154e-05
xlm,ltc,0.002973227138643068
xlm,xrp,0.12114471153846154
xlm,ada,0.5426601829677998
xlm,bch,0.00044903592558272155
xlm,eos,1.359018197115644
xlm,sol,0.0018213299602457536
xlm,dot,0.11199155555555557
xlm,link,0.017695294943820224
xlm,uni,0.04444109347442681
xlm,avax,0.01724715947980835
