currency_from,currency_to,exchange_rate
btc,eth,27.935548233017926
btc,ltc,1092.9390892962745
btc,xrp,44426.92307692308
btc,ada,199462.1033227855
btc,bch,164.69372114990463
btc,eos,498330.951546364
btc,sol,670.741090222835
btc,dot,41253.57142857143
btc,link,6493.886156008432
btc,uni,16326.501766784451
btc,avax,6329.315068493151
btc,xlm,367507.80488774885
eth,btc,0.035796684269760196
eth,ltc,39.12359550561798
eth,xrp,1590.3365384615383
eth,ada,7140.081936428039
eth,bch,5.895489137215064
eth,eos,17838.595734354356
eth,sol,24.010307033461565
eth,dot,1476.7410714285713
eth,link,232.45959241040057
eth,uni,584.434628975265
eth,avax,226.56849315068493
eth,xlm,13155.560858239378
ltc,btc,0.0009149640723746861
ltc,eth,0.02556002297530155
ltc,xrp,40.64903846153846
ltc,ada,182.50065834063625
ltc,bch,0.15068883779785772
ltc,eos,455.9549168172136
ltc,sol,0.613703999419322
ltc,dot,37.74553571428571
ltc,link,5.941672522839072
ltc,uni,14.93816254416961
ltc,avax,5.791095890410959
ltc,xlm,336.2564377895763
xrp,btc,2.250887369058956e-05
xrp,eth,0.0006287977266543729
xrp,ltc,0.024600827912477825
xrp,ada,4.489667289751903
xrp,bch,0.003707070166996382
xrp,eos,11.216868444468414
xrp,sol,0.015097626478914132
xrp,dot,0.9285714285714285
xrp,link,0.14617006324666199
xrp,uni,0.3674911660777385
xrp,avax,0.14246575342465753
xrp,xlm,8.272186760524171
ada,btc,5.013483681066574e-06
ada,eth,0.00014005441518788353
ada,ltc,0.005479432288586635
ada,xrp,0.22273365384615382
ada,bch,0.0008256892833591758
ada,eos,2.4983740933480734
ada,sol,0.0033627495100529863
ada,dot,0.20682410714285712
ada,link,0.032556992269852425
ada,uni,0.08185265017667843
ada,avax,0.03173191780821918
ada,xlm,1.8424943824693274
bch,btc,0.006071876893775431
bch,eth,0.16962120983101062
bch,ltc,6.636191602602011
bch,xrp,269.7548076923077
bch,ada,1211.109336349469
bch,eos,3025.804190147491
bch,sol,4.072657327429774
bch,dot,250.48660714285714
bch,link,39.430077301475755
bch,uni,99.13250883392226
bch,avax,38.430821917808224
bch,xlm,2231.462148780052
eos,btc,2.006698554237728e-06
eos,eth,5.6058224251035396e-05
eos,ltc,0.002193199290360733
eos,xrp,0.0891514423076923
eos,ada,0.40026031436305004
eos,bch,0.00033049065212354523
eos,sol,0.0013459751760180009
eos,dot,0.08278348214285713
eos,link,0.01303127196064652
eos,uni,0.032762367491166074
eos,avax,0.012701027397260273
eos,xlm,0.7374773807393267
sol,btc,0.0014908882347848672
sol,eth,0.04164878019287161
sol,ltc,1.629450029568303
sol,xrp,66.23557692307692
sol,ada,297.3757031293845
sol,bch,0.2455399312053325
sol,eos,742.9557526896218
sol,dot,61.504464285714285
sol,link,9.681658468025299
sol,uni,24.34098939929329
sol,avax,9.436301369863015
sol,xlm,547.9130624987573
dot,btc,2.4240325512942605e-05
dot,eth,0.0006771667825508632
dot,ltc,0.026493199290360737
dot,xrp,1.076923076923077
dot,ada,4.835026312040512
dot,bch,0.003992229410611488
dot,eos,12.079704478658291
dot,sol,0.016258982361907526
dot,link,0.157413914265636
dot,uni,0.39575971731448767
dot,avax,0.15342465753424658
dot,xlm,8.908508819026032
link,btc,0.00015399099645052377
link,eth,0.004301822908794099
link,ltc,0.16830277942046126
link,xrp,6.841346153846154
link,ada,30.715368044793067
link,bch,0.025361350229018517
link,eos,76.73847979076227
link,sol,0.10328808884372505
link,dot,6.352678571428571
link,uni,2.5141342756183747
link,avax,0.9746575342465754
link,xlm,56.59289307800911
uni,btc,6.12501082157389e-05
uni,eth,0.0017110553523383416
uni,ltc,0.06694263749260793
uni,xrp,2.7211538461538463
uni,ada,12.217075413459506
uni,bch,0.010087508242884385
uni,eos,30.52282470946693
uni,sol,0.04108296436089134
uni,dot,2.526785714285714
uni,link,0.3977512297962052
uni,avax,0.38767123287671235
uni,xlm,22.509892819503275
avax,btc,0.00015799497878971516
avax,eth,0.004413676350554732
avax,ltc,0.17267888823181549
avax,xrp,7.019230769230769
avax,ada,31.51401078383547
avax,bch,0.02602078097987845
avax,eos,78.73378811982636
avax,sol,0.10597372432314726
avax,dot,6.517857142857142
avax,link,1.0260014054813773
avax,uni,2.5795053003533566
avax,xlm,58.064387838294664
xlm,btc,2.7210306466972554e-06
xlm,eth,7.601348287433114e-05
xlm,ltc,0.002973920756948551
xlm,xrp,0.12088701923076921
xlm,ada,0.5427424959959938
xlm,bch,0.00044813666256750246
xlm,eos,1.3559737913554615
xlm,sol,0.001825107062495463
xlm,dot,0.11225223214285712
xlm,link,0.01767006324666198
xlm,uni,0.04442491166077738
xlm,avax,0.0172222602739726
